TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
441 	문엘프_고렙탈것_백	196672 	3 			72 															13500 																																																																														1 		1 	1 								
609 	케어레온	196672 	3 			36 															9000 																																																																														1 		1 	1 								
610 	경갑 케어레온	196672 	3 			51 															10500 																																																																														1 		1 	1 								
611 	중갑 케어레온	196672 	3 			62 															12000 																																																																														1 		1 	1 								
440 	문엘프_고렙탈것_흑	196672 	3 			73 															13500 																																																																														1 		1 	1 								
844 	휴먼원정대탈것	196672 	3 			1 															12000 																																																																														1 		1 	1 								
616 	오크원정대탈것	196672 	3 			1 															12000 																																																																														1 		1 	1 								
614 	문엘프원정대탈것	196672 	3 			1 															12000 																																																																														1 		1 	1 								
1403 	휴먼드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1408 	휴먼드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1405 	오크드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1407 	오크드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1404 	문엘프드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1406 	문엘프드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1295 	알카디아	196672 				1 															20000 																																																																														0 		1 	1 								
1946 	백마_j	196672 	1 			35 															9000 																																																																														1 		1 	1 								
1948 	경갑 백마_j	196672 	1 			50 															10500 																																																																														1 		1 	1 								
1950 	중갑 백마_j	196672 	1 			61 															12000 																																																																														1 		1 	1 								
1952 	휴먼_고렙탈것_백마_j	196672 	1 			72 															13500 																																																																														1 		1 	1 								
1947 	흑마_j	196672 	1 			36 															9000 																																																																														1 		1 	1 								
1949 	경갑 흑마_j	196672 	1 			51 															10500 																																																																														1 		1 	1 								
1951 	중갑 흑마_j	196672 	1 			62 															12000 																																																																														1 		1 	1 								
1953 	휴먼_고렙탈것_흑마_j	196672 	1 			73 															13500 																																																																														1 		1 	1 								
1955 	흑사막소_j	196672 	2 			35 															9000 																																																																														1 		1 	1 								
1957 	경갑 흑사막소_j	196672 	2 			50 															10500 																																																																														1 		1 	1 								
1959 	중갑 흑사막소_j	196672 	2 			61 															12000 																																																																														1 		1 	1 								
1960 	오크_고렙탈것_백_j	196672 	2 			72 															13500 																																																																														1 		1 	1 								
1954 	회사막소_j	196672 	2 			36 															9000 																																																																														1 		1 	1 								
1956 	경갑 회사막소_j	196672 	2 			51 															10500 																																																																														1 		1 	1 								
1958 	중갑 회사막소_j	196672 	2 			62 															12000 																																																																														1 		1 	1 								
1961 	오크_고렙탈것_흑_j	196672 	2 			73 															13500 																																																																														1 		1 	1 								
1962 	알비레온_j	196672 	3 			35 															9000 																																																																														1 		1 	1 								
1964 	경갑 알비레온_j	196672 	3 			50 															10500 																																																																														1 		1 	1 								
1966 	중갑 알비레온_j	196672 	3 			61 															12000 																																																																														1 		1 	1 								
1968 	문엘프_고렙탈것_백_j	196672 	3 			72 															13500 																																																																														1 		1 	1 								
1963 	케어레온_j	196672 	3 			36 															9000 																																																																														1 		1 	1 								
1965 	경갑 케어레온_j	196672 	3 			51 															10500 																																																																														1 		1 	1 								
1967 	중갑 케어레온_j	196672 	3 			62 															12000 																																																																														1 		1 	1 								
1969 	문엘프_고렙탈것_흑_j	196672 	3 			73 															13500 																																																																														1 		1 	1 								
1945 	휴먼드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1944 	휴먼드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1943 	오크드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1941 	오크드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1942 	문엘프드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1940 	문엘프드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2005 	휴먼드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2006 	휴먼드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2003 	오크드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2004 	오크드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2001 	문엘프드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2002 	문엘프드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1268 	가드타워	196608 											50 	3000000 																																																																																									1 							
1278 	가드타워 파괴중	196608 																																																																																																					1 							
1279 	가드타워 잔해	196608 																																																																																																					1 							
1263 	공성 부활깃발	196608 											50 	1000000 																																																																																									9 							
1280 	공성 부활깃발 잔해	196608 																																																																																																					9 							
1264 	부활의 탑	196608 											50 	1000000 																																																																																									5 							
1281 	부활의 탑 잔해	196608 																																																																																																					5 							
1317 	생명의 탑	196608 											50 	1000000 																																																																																									4 							
1318 	생명의 탑 잔해	196608 																																																																																																					4 							
1265 	내성문	196608 											50 	1500000 																																																																																									2 							
1283 	내성문 파괴중	196608 																																																																																																					2 							
1284 	내성문 잔해	196608 																																																																																																					2 							
1269 	외성문	196608 											50 	3000000 																																																																																									3 							
1287 	외성문 파괴중	196608 																																																																																																					3 							
1288 	외성문 잔해	196608 																																																																																																					3 							
1266 	아콘의 눈	196608 											50 	500000 																																																																																									7 							
1364 	아콘의 눈 각성	196608 																																																																																																					7 							
1267 	아콘 프로텍티브	196608 																								100 	200 														20 	30 	20 	30 	20 	30 	20 	30 	20 	30 	10 	20 	10 	20 	10 	20 																																															8 							
1258 	투석기	196608 											50 	1000000 												500000 	600000 	10 	20000 																																																																										10 							
1290 	투석기 잔해	196608 																																																																																																					10 							
1312 	봉인성좌	196608 											50 	1000000 																																																																																									6 							
1305 	랜스피어 외성문	196608 											50 	3000000 																																																																																									3 							
1397 	랜스피어 외성문 열림	196608 																																																																																																					3 							
378 	랜스피어 내성문	196608 																																																																																																					2 							
198 	랜스피어 각인체	196608 																																																																																																					6 							
367 	랜스피어 성문	196608 											50 	3000000 																																																																																									3 							
369 	랜스피어 성문 파괴중	196608 																																																																																																					3 							
368 	랜스피어 성문 잔해	196608 																																																																																																					3 							
1367 	트랩_무너짐01	1114116 				80 								10000 															800 																																																																																	
1374 	트랩_무너짐01_죽기	1114116 				80 																																																																																																								
1368 	트랩_무너짐02	1114116 				80 								10000 															800 																																																																																	
1375 	트랩_무너짐02_죽기	1114116 				80 																																																																																																								
1369 	트랩_무너짐03	1114116 				80 								10000 															800 																																																																																	
1376 	트랩_무너짐03_죽기	1114116 				80 																																																																																																								
1377 	트랩_바닥01	65540 				80 																							400 																																																																																	
1378 	트랩_바닥02	65540 				80 																							400 																																																																																	
1379 	트랩_바닥03	65540 				80 																							400 																																																																																	
1380 	트랩_바닥04	1114116 				80 																							400 																																																																																	
1381 	트랩_바닥05	1114116 				80 																							400 																																																																																	
1382 	트랩_바닥06	1114116 				80 																							400 																																																																																	
1383 	트랩_분출01	1114116 				80 																							1200 																																																																																	
1384 	트랩_찌르기01	1114116 				80 																							400 																																																																																	
361 	트랩_찌르기02	1114116 				80 																							400 																																																																																	
371 	트랩_낙뢰	1114116 				85 																							400 																																																																																	
372 	트랩_울타리번개	1114116 				85 																							400 																																																																																	
370 	트랩_환형번개	1114116 				85 																							800 																																																																																	
373 	트랩_독가스	1114116 				90 																							400 																																																																																	
374 	트랩_독가시	65540 				90 																							500 																																																																																	
375 	트랩_독웅덩이	65540 				90 																							500 																																																																																	
138 	휴먼 NPC 기사1	2 																																																																																																	0 											
139 	휴먼 NPC 기사2	2 																																																																																																	0 											
140 	휴먼 NPC 기사3	2 																																																																																																	0 											
141 	휴먼 NPC 몽크1	2 																																																																																																	0 											
142 	휴먼 NPC 몽크2	2 																																																																																																	0 											
143 	휴먼 NPC 몽크3	2 																																																																																																	0 											
144 	휴먼 NPC 마법사1	2 																																																																																																	0 											
145 	휴먼 NPC 마법사2	2 																																																																																																	0 											
146 	휴먼 NPC 마법사3	2 																																																																																																	0 											
147 	휴먼 NPC 궁수1	2 																																																																																																	0 											
148 	휴먼 NPC 궁수2	2 																																																																																																	0 											
149 	휴먼 NPC 궁수3	2 																																																																																																	0 											
150 	오크 NPC 궁수1	2 																																																																																																	0 											
151 	오크 NPC 궁수2	2 																																																																																																	0 											
152 	오크 NPC 궁수3	2 																																																																																																	0 											
153 	오크 NPC 몽크1	2 																																																																																																	0 											
154 	오크 NPC 몽크2	2 																																																																																																	0 											
155 	오크 NPC 몽크3	2 																																																																																																	0 											
156 	오크 NPC 소서러1	2 																																																																																																	0 											
157 	오크 NPC 소서러2	2 																																																																																																	0 											
158 	오크 NPC 소서러3	2 																																																																																																	0 											
159 	오크 NPC 전사1	2 																																																																																																	0 											
160 	오크 NPC 전사2	2 																																																																																																	0 											
161 	오크 NPC 전사3	2 																																																																																																	0 											
162 	델파라스 NPC 블라스	2 																																																																																																	0 											
163 	델파라스 NPC 델핀	2 									 																																																																																								0 											
164 	델파라스 NPC 히메나	2 																																																																																																	0 											
165 	델파라스 NPC 마리사	2 																																																																																																	0 											
166 	델파라스 NPC 몬테	2 																																																																																																	0 											
167 	델파라스 NPC 파나레스	2 																																																																																																	0 											
168 	쿤 NPC 아즈마울	2 																																																																																																	0 											
